country,ISO3,year,broadband,telephone,cellular,internet,credit,education,ict,tech,patent_residents,patent_nonresidents,researchers,RD,gdppc,urban,articles,business,fdi_outflow,fdi_inflow,gdp,gdp_growth,Innovation_index,latitude,longitude
Italy,ITA,2016,15563279,20267173,85955905,61.32425277,84.94363796,61.35678864,1.864172854,8.289540583,8848,973,2222.208496,1.366420031,30685.6459,69.855,70082.26,2.626885028,0.72770998,1.366845175,1.86E+12,1.293462732,0.823451717,41.902782,12.496366
Italy,ITA,2017,16586377,20700659,83871543,63.077347,80.78255305,62.69562912,1.894086357,7.804313324,8643,1031,2336.938965,1.370129943,31244.2271,70.144,71357.77,2.856694359,0.602211377,0.567766927,1.89E+12,1.667859041,0.783886687,41.902782,12.496366
Italy,ITA,2018,17157901,20396603,83342486,74.38718292,76.72240892,64.47521973,1.990475205,7.475531927,8921,900,2541.03833,1.424430013,31593.48026,70.438,72822.4,2.97315454,1.847859213,2.115255482,1.91E+12,0.925810941,0.67483757,41.902782,12.496366
Italy,ITA,2019,17470489,19519434,79480756,67.85071029,73.74363989,65.6893692,1.966277029,7.7567705,9229,898,2688.646729,1.461590052,32114.29986,70.736,76301.91,2.884347668,1.861698026,1.777979973,1.92E+12,0.483198317,0.708397097,41.902782,12.496366
Italy,ITA,2020,18128787,19607341,77581048,70.48342785,83.08926863,68.72290039,2.203111289,8.585572585,10061,947,2632.279785,1.506800056,29375.03734,71.039,85419.29,2.456277234,0.249713919,-0.898589953,1.75E+12,-8.974192121,1.008636715,41.902782,12.496366
Italy,ITA,2021,18686502,19994902,78114933,74.8623274,76.86335174,71.287117,2.00603501,7.769317424,10281,797,2677.84082,1.453920007,31980.64124,71.346,..,3.011201495,2.545949827,1.155628988,1.89E+12,8.310239908,1.017544534,41.902782,12.496366
Italy,ITA,2022,19982393,19982393,78502853,85.06074504,70.8357223,..,..,8.76975453,..,..,..,..,33364.10905,71.657,..,2.848279845,2.264133561,3.034793084,1.97E+12,3.985897443,0.847235774,41.902782,12.496366
Italy,ITA,2023,..,..,..,..,64.76473591,..,..,..,..,..,..,..,33774.02019,71.973,..,..,..,..,1.98E+12,0.920692214,0.608381172,41.902782,12.496366
Latvia,LVA,2009,454714,561650,2303600,66.84,..,73.05489349,5.643972206,8.688771668,240,3,1693.379883,0.448579997,11237.10893,67.814,701.59,5.030882025,-0.733307643,-0.56803099,24066167842,-14.26014004,0.055642017,56.949649,24.105186
Latvia,LVA,2010,434876,532100,2306100,68.42,94.67613299,69.05104065,5.771792143,8.451890904,178,7,1842.775635,0.60571003,10962.23153,67.841,792.29,8.534060711,0.429222211,1.982719811,22993883547,-4.45556726,0.038264087,56.949649,24.105186
Latvia,LVA,2011,457422,516344,2309000,69.74995456,80.17672679,67.95346832,5.388582606,9.470801134,173,10,1889.54834,0.715619981,11450.9768,67.869,1242.74,12.29051981,0.392464386,5.530675725,23585679970,2.573712363,0.038602111,56.949649,24.105186
Latvia,LVA,2012,476141,476141,2630873,73.11994377,64.69031955,66.64354706,6.137920325,11.40636934,193,12,1890.475464,0.663070023,12410.36526,67.897,1140.12,11.67365757,0.572609322,3.836644238,25246641848,7.042247161,0.045191358,56.949649,24.105186
Latvia,LVA,2013,496000,423000,2558000,75.2344,58.23110544,69.07659912,7.671302085,15.4178071,225,8,1775.061279,0.613210022,12795.87829,67.925,1177.49,11.59864375,1.634950357,3.275255658,25753586055,2.007966879,0.056111641,56.949649,24.105186
Latvia,LVA,2014,505000,400000,2384000,75.83,51.33793977,70.89794159,9.666974239,17.72703867,103,4,1854.720215,0.68908,13162.65456,67.952,1148.74,10.76824886,2.211558351,3.329756103,26243463734,1.902172684,0.024323661,56.949649,24.105186
Latvia,LVA,2015,503503,356000,2590000,79.20058292,48.30676841,74.29988098,11.36427713,18.92450347,136,1,1805.337402,0.619400024,13786.4568,67.98,1370.7,9.807030224,0.528367021,2.981480834,27263090547,3.885260054,0.034387657,56.949649,24.105186
Latvia,LVA,2016,519154,362940,2650273,79.84209778,46.70233213,80.60481262,10.47229996,17.24045385,95,18,1589.814697,0.435140014,14242.57267,68.021,1337.34,8.200276687,0.873683017,1.194366133,27908848130,2.368614747,0.044640618,56.949649,24.105186
Latvia,LVA,2017,526222,342296,2464122,80.114077,42.12058115,88.05742645,9.231979686,17.71788111,90,7,1772.613647,0.511039972,14845.33489,68.075,1518.82,7.561886038,1.893323426,3.903672863,28833322008,3.312475936,0.030288325,56.949649,24.105186
Latvia,LVA,2018,525995,266214,2070180,83.57717486,36.60616907,93.02448273,8.435725679,20.54819955,86,24,1776.503906,0.638689995,15558.492,68.142,1401.28,8.092850786,-0.912502742,1.232361601,29983921271,3.990519241,0.025563173,56.949649,24.105186
Latvia,LVA,2019,508924,235527,2071652,86.13545644,34.54369951,94.86453247,8.942568781,17.21744383,82,5,1885.903809,0.636269987,15759.08184,68.222,1525.75,7.950644458,0.260454801,3.256608409,30160077523,0.587502383,0.020881175,56.949649,24.105186
Latvia,LVA,2020,490569,211909,2051359,88.89796078,33.71033332,94.51083374,10.94107272,20.03590615,93,1,2135.017822,0.729910016,15312.33506,68.315,1469.35,6.905314191,0.574778868,2.762626783,29100311862,-3.513802842,0.018155877,56.949649,24.105186
Latvia,LVA,2021,489803,192088,2161725,91.17964988,31.41629843,93.4839325,8.887531739,16.98023057,104,4,2404.523926,0.740920007,16481.52435,68.421,..,7.214117754,6.778880373,9.381075886,31059267822,6.731735278,0.020380793,56.949649,24.105186
Latvia,LVA,2022,488603,173993,2167034,91.03009059,29.14329574,91.33036804,..,16.39140969,..,..,..,..,17014.61909,68.54,..,6.726971005,-0.388036275,2.873868043,31976985876,2.954731771,0.020029185,56.949649,24.105186
Latvia,LVA,2023,..,..,..,..,28.00878992,..,..,..,..,..,..,..,16945.20433,68.671,..,..,..,..,31886638241,-0.282539558,0.019974036,56.949649,24.105186
Lithuania,LTU,2009,633779,747412,4961499,59.76,..,89.25216675,2.486955244,10.54194306,91,16,2651.922607,0.830839992,10699.78946,66.842,2278.05,2.538769249,1.616798699,-0.963401426,33842535274,-14.83860837,0.016280815,54.687156,25.279651
Lithuania,LTU,2010,679321,753439,4890979,62.12,58.62559001,86.5725708,2.710012173,11.24652546,108,6,2721.627197,0.783299983,11106.95021,66.757,2334.4,3.136183051,0.287741505,2.969929796,34401356974,1.651240653,0.01868164,54.687156,25.279651
Lithuania,LTU,2011,727699,711909,4938000,63.6399774,49.50000588,84.05558777,2.401659967,10.60613027,93,15,2690.370117,0.902689993,12046.72139,66.741,2432.7,3.843034297,1.872910066,4.320222499,36478857729,6.03900816,0.01555428,54.687156,25.279651
Lithuania,LTU,2012,768861,675394,4997265,67.22998933,46.51877933,79.75163269,2.265137562,11.03807102,109,15,2603.969727,0.893040001,12678.69269,66.864,2253.21,5.492325206,0.982809018,1.577505051,37881055682,3.843864749,0.018456591,54.687156,25.279651
Lithuania,LTU,2013,836200,625990,4565976,68.4529,43.01711601,73.53320313,2.427590608,11.02250729,117,20,2809.611328,0.948719978,13262.33446,66.986,2234.77,4.083426165,0.713312993,1.652195756,39225860753,3.550072843,0.018313272,54.687156,25.279651
Lithuania,LTU,2014,801863,586694,4267592,72.13,40.81592374,70.40061188,2.938555484,11.13863345,123,42,3014.187012,1.030110002,13850.00013,67.108,2451.02,4.351029195,1.124431362,0.736237941,40613283323,3.537009879,0.020093154,54.687156,25.279651
Lithuania,LTU,2015,833298,561919,4184053,71.37805901,41.55766482,69.74053955,3.946830432,12.78020722,101,18,2741.438477,1.043409944,14263.96458,67.23,2432.61,3.21668013,0.860703416,2.502572121,41435533340,2.024583955,0.014393207,54.687156,25.279651
Lithuania,LTU,2016,857761,530871,4204692,74.37664556,42.68978892,71.11852264,3.863778267,12.63938556,95,58,2891.363525,0.842410028,14810.25178,67.366,2280.75,3.363163407,2.120724421,2.735441064,42479223269,2.518828273,0.022665771,54.687156,25.279651
Lithuania,LTU,2017,798769,486895,4361329,77.61525651,40.97804498,72.41745758,4.076040255,12.57727702,81,46,2994.609863,0.896260023,15661.99625,67.516,2353.67,3.550992205,0.944128804,2.897336059,44298437190,4.282596951,0.018041072,54.687156,25.279651
Lithuania,LTU,2018,788743,427066,3764670,79.72258277,40.37330277,73.7303009,3.47901815,12.10092538,81,24,3092.745361,0.936619997,16443.58529,67.679,2299.87,3.325610818,1.934297014,2.418246759,46067411257,3.993310328,0.014348713,54.687156,25.279651
Lithuania,LTU,2019,790419,368213,3704258,81.58186838,38.96104427,72.00897217,3.443764271,12.02956862,90,33,3364.467285,0.993529975,17256.40815,67.855,2443.94,3.261156311,3.943504851,6.26599401,48216768505,4.665678381,0.015646347,54.687156,25.279651
Lithuania,LTU,2020,796761,322108,3671995,83.05554724,37.32467628,70.78690338,3.92454341,12.00876542,95,18,3590.747314,1.13361001,17247.54369,68.046,2738.88,2.942357524,6.757650377,7.909678875,48204901155,-0.024612495,0.012610507,54.687156,25.279651
Lithuania,LTU,2021,802373,290711,3726653,86.93054425,37.33482073,71.90931702,3.426428709,11.50856421,81,9,3935.085205,1.11074996,18292.53285,68.249,..,3.26587563,2.268478257,4.4486023,51234439417,6.284710039,0.010458398,54.687156,25.279651
Lithuania,LTU,2022,808419,249573,3826338,87.72420219,35.70912901,..,..,12.82086008,..,..,..,..,18535.07797,68.465,..,2.947410765,-1.543268202,1.049301017,52484649638,2.440175465,0.010180901,54.687156,25.279651
Lithuania,LTU,2023,..,..,..,..,35.2484329,..,..,..,..,..,..,..,18213.83425,68.694,..,..,..,..,52308255950,-0.336086244,0.009961255,54.687156,25.279651
Luxembourg,LUX,2009,156120,263600,720000,87.31,100.973751,..,3.207982873,10.31988513,60,24,4855.425293,1.588389993,104574.3499,88.178,381.33,10.50798925,15.18031417,50.03949031,52055333610,-3.238954027,0.018891933,49.611622,6.131935
Luxembourg,LUX,2010,168368,272400,727000,90.62,86.11712717,18.20212936,2.86958747,8.776426579,79,21,5203.420898,1.423730016,106544.0572,88.547,444.03,12.67965488,41.36464792,69.60639434,54012829451,3.760413593,0.027957816,49.611622,6.131935
Luxembourg,LUX,2011,169753,279130,764973,90.02985856,84.17663005,..,2.867894919,9.046388814,85,43,5529.656738,1.424530029,105290.249,88.906,569.2,5.385956098,17.36862895,14.33337071,54576884724,1.044298695,0.018743947,49.611622,6.131935
Luxembourg,LUX,2012,169700,266700,761314,91.94992374,83.58294518,19.11779022,2.780490989,8.6803914,109,52,4405.271973,1.206640005,104487.7442,89.249,574.18,13.99061289,-22.41228077,4.724483854,55477349853,1.64990203,0.043369239,49.611622,6.131935
Luxembourg,LUX,2013,176500,267600,788371,93.7765,86.66145807,..,2.000855419,6.843395194,113,56,4664.50293,1.233809948,105338.9561,89.574,741.34,15.81205573,71.50043382,35.73290347,57236975164,3.171790499,0.057450797,49.611622,6.131935
Luxembourg,LUX,2014,186800,271100,802400,94.67,86.30596454,..,1.997304893,5.972497906,128,90,4785.045898,1.217000008,105583.937,89.884,844.09,17.6144929,63.1069462,29.1553937,58738350256,2.623086016,0.088141495,49.611622,6.131935
Luxembourg,LUX,2015,195300,276900,806800,96.37671417,91.78405116,20.29071045,2.288277283,7.106325905,128,119,4637.838867,1.25225997,105462.0126,90.179,789.25,16.8359471,53.1356882,75.63002399,60071584216,2.269784484,0.077513659,49.611622,6.131935
Luxembourg,LUX,2016,203100,276400,764000,98.13669867,96.25308594,19.92036057,2.491893295,7.967048022,143,301,4802.845215,1.266899943,108351.4522,90.46,842.39,15.36150393,-1.994378782,28.25755415,63062062077,4.978190437,0.098258151,49.611622,6.131935
Luxembourg,LUX,2017,214600,275300,794000,97.36296032,100.4731335,19.59902,2.575470511,6.968729809,156,512,4971.165039,1.238980055,107142.1276,90.727,790.95,16.00339554,22.85578557,-41.65099456,63892707778,1.317187663,0.13318572,49.611622,6.131935
Luxembourg,LUX,2018,224300,273530,798600,97.06129871,105.6217075,19.39151955,2.401629127,6.973219194,152,243,4756.470215,1.171800017,106376.7836,90.981,881.62,17.28631569,30.7845247,-117.3747328,64671765569,1.219321919,0.137750321,49.611622,6.131935
Luxembourg,LUX,2019,231700,267400,817810,97.12063569,108.9833952,19.39694977,2.209337412,6.573374398,117,359,5092.308105,1.18287003,107350.6267,91.223,908.61,19.60611473,252.9203561,234.2486952,66557495897,2.915847915,0.270936185,49.611622,6.131935
Luxembourg,LUX,2020,235188,268090,838120,98.45962893,110.1694034,19.96138954,1.744855379,5.618945449,129,679,4690.302734,1.091500044,104616.0347,91.453,946.94,18.18929195,200.8315085,13.3500221,65951935966,-0.909829799,0.213733546,49.611622,6.131935
Luxembourg,LUX,2021,243560,266070,876350,98.66086333,103.9636621,20.73414993,1.680480935,6.074862457,112,1441,4940.603516,1.042150021,110425.8884,91.672,..,22.75881648,60.96252483,29.35427176,70679635854,7.168401987,1.067338806,49.611622,6.131935
Luxembourg,LUX,2022,250395,261054,..,98.24203749,101.4936346,..,..,5.87971539,..,..,..,..,109714.9243,91.881,..,18.8958816,-324.5300914,-394.4716435,71655146216,1.380185891,0.22850172,49.611622,6.131935
Luxembourg,LUX,2023,..,..,..,..,96.15100675,..,..,..,..,..,..,..,105996.6615,92.078,..,..,..,..,70870003857,-1.095723616,0.169867282,49.611622,6.131935
Malta,MLT,2009,113656,246890,422083,58.86,122.1109209,35.7878685,42.31023126,48.02707733,8,21,1192.577026,0.507399976,19573.85799,94.001,163.7,9.030971826,-70.160001,16.61465147,8073766224,-1.133873655,0.008531117,35.897778,14.5125
Malta,MLT,2010,125889,247635,455579,63,115.7845856,36.83441925,30.86643486,47.17116312,12,7,1408.447266,0.587409973,20557.73775,94.072,193.13,10.51541269,36.84817442,102.3149382,8521346759,5.543640011,0.00538035,35.897778,14.5125
Malta,MLT,2011,128678,232203,521748,68.01982379,118.7721003,39.4486618,22.89231065,47.41286748,9,6,1773.070679,0.665059984,20566.42777,94.141,194.95,11.6461123,-45.42131797,80.99523833,8561145757,0.467050564,0.003828195,35.897778,14.5125
Malta,MLT,2012,135758,229740,532228,68.19987429,110.3017731,42.54732895,20.20452214,45.94939611,11,6,1965.276978,0.804319978,21221.60571,94.211,247.62,13.72346657,-87.23086034,35.12659476,8913668602,4.117706376,0.003586851,35.897778,14.5125
Malta,MLT,2013,143010,231331,556652,68.9138,102.2008643,44.03895187,18.79997359,38.71060072,13,4,1855.052124,0.743359983,22071.06515,94.279,286.27,15.44213769,-83.1246288,4.834198644,9401545409,5.473355914,0.004373291,35.897778,14.5125
Malta,MLT,2014,151557,230361,546229,73.17,96.62200206,44.49069977,15.17342403,34.70841713,5,8,1784.262695,0.691789985,23286.22645,94.347,280.63,16.99390267,-74.95407448,1.340794367,10119215994,7.633538464,0.004138825,35.897778,14.5125
Malta,MLT,2015,163205,230226,524161,75.96001898,85.28886126,46.94681931,14.90296958,30.79472035,9,2,1817.202759,0.715149999,24921.71418,94.414,311.19,17.80771513,-59.43296991,32.82432953,11091483660,9.608132348,0.003486112,35.897778,14.5125
Malta,MLT,2016,171263,234368,585470,78.0751488,81.75271306,48.12607956,13.21618639,21.93325463,3,1,1939.755005,0.556890011,25181.4771,94.48,345.77,16.61528087,-56.86380583,23.79182726,11466536687,3.381450476,0.002039838,35.897778,14.5125
Malta,MLT,2017,181318,240280,604759,81.01191108,74.4426547,52.8446312,13.30395325,30.3770552,5,7,1970.449585,0.55211997,27164.30042,94.546,396.2,16.64237813,-51.45614549,28.84965955,12712865431,10.86926923,0.00605816,35.897778,14.5125
Malta,MLT,2018,191833,255437,615843,81.65804429,72.45041655,55.74887085,15.68608351,33.07080647,2,15,1866.125122,0.576089978,28177.54954,94.612,430.22,17.51887022,-46.37124977,29.12205059,13655685833,7.416269823,0.008192796,35.897778,14.5125
Malta,MLT,2019,202513,255627,634386,85.77859638,70.9769881,58.53686905,13.58924722,29.62181999,5,7,1886.777344,0.56427002,29021.33579,94.678,416.42,12.19323293,-40.60363538,27.26221147,14628552563,7.124261217,0.004370655,35.897778,14.5125
Malta,MLT,2020,213032,257889,633123,86.85876183,80.8163708,62.87525177,19.65547199,35.33776634,6,5,1983.928467,0.654410005,26071.2199,94.744,526.85,9.696789723,-43.13461092,29.89802005,13435333894,-8.156778765,0.002890036,35.897778,14.5125
Malta,MLT,2021,221198,258012,649919,87.46977522,74.51002224,73.02269745,16.15741785,30.73555205,5,5,2160.726563,0.66602999,29152.50721,94.81,..,9.248492618,-37.75906308,26.26977039,15116624479,12.51394717,0.00252901,35.897778,14.5125
Malta,MLT,2022,229473,259120,701762,91.54075982,71.10599499,78.62294006,..,7.923562564,..,..,..,..,30760.6355,94.875,..,7.774944142,-33.18498547,26.30730909,16337373403,8.075539118,0.045358816,35.897778,14.5125
Malta,MLT,2023,..,..,..,..,69.26338402,..,..,..,..,..,..,..,31189.63321,94.941,..,..,..,..,17254541747,5.613927783,0.046879766,35.897778,14.5125
Netherlands,NLD,2009,6129000,7256000,20149000,89.63,117.2328365,61.42800903,12.36185513,28.00041006,2575,279,2846.486084,1.665699959,44027.60256,86.288,28385.45,..,16.0949773,10.99819249,7.28E+11,-3.666883937,0.162150219,52.367573,4.904139
Netherlands,NLD,2010,6329000,7232000,19179000,90.72,113.6731504,63.70497894,12.45664143,27.8255278,2527,240,3239.885742,1.704040051,44390.50441,87.134,29127.43,..,22.5970047,13.66012366,7.38E+11,1.342739336,0.155164941,52.367573,4.904139
Netherlands,NLD,2011,6498007,7133000,19829309,91.41999576,114.503813,75.51879883,11.31185366,25.20772824,2585,310,3681.862793,1.881309986,44869.31294,87.879,29981.55,..,41.05221944,36.68196148,7.49E+11,1.551189312,0.140685307,52.367573,4.904139
Netherlands,NLD,2012,6654000,7182000,19717000,92.85999236,116.9495808,75.81416321,10.52975036,25.45720764,2375,338,4373.734863,1.916270018,44242.97353,88.588,30713.33,..,28.36252837,28.56863336,7.41E+11,-1.030353991,0.13417821,52.367573,4.904139
Netherlands,NLD,2013,6792000,7125486,19467000,93.9564,113.8430162,..,10.26515553,24.638119,2315,449,4920.688477,2.15605998,44055.30426,89.187,31251.17,..,47.40819427,37.47008228,7.40E+11,-0.130175288,0.125249179,52.367573,4.904139
Netherlands,NLD,2014,6851000,6946000,19562000,91.666666,116.4181905,..,10.74211322,24.52630082,2294,288,4950.793457,2.173300028,44521.89454,89.69,31512.23,..,13.27253927,13.18443374,7.51E+11,1.423395395,0.118630964,52.367573,4.904139
Netherlands,NLD,2015,7029097,6951528,20809054,91.72413793,111.5984163,80.16014862,10.64827838,24.04630709,2207,287,4911.127441,2.14605999,45193.40322,90.173,31178.38,..,51.37966148,43.48723168,7.66E+11,1.959169721,0.11625718,52.367573,4.904139
Netherlands,NLD,2016,7222770,6774000,20890000,90.4109589,114.571454,79.8454895,10.74064165,23.98504641,2290,314,5128.771484,2.150810003,45938.78504,90.635,30962.18,2.829501203,37.12606075,30.74908592,7.82E+11,2.191713719,0.1193615,52.367573,4.904139
Netherlands,NLD,2017,7289580,6551000,20532000,93.19727891,111.1438658,83.20098877,10.49155113,22.90413233,2241,365,5302.344727,2.178570032,46997.34545,91.077,31126.28,2.861418362,32.53391623,27.26955737,8.05E+11,2.910902513,0.11722641,52.367573,4.904139
Netherlands,NLD,2018,7406700,5900000,21108000,91.89189189,105.4856219,83.65247345,10.18404035,22.49154365,2111,394,5535.476074,2.138799906,47826.81912,91.49,31333.4,2.949589778,-29.90304217,-36.14034743,8.24E+11,2.360915095,0.116817007,52.367573,4.904139
Netherlands,NLD,2019,7458573,5560000,21762000,93.2885906,100.6642847,..,10.26886865,23.02784962,2228,449,5640.245605,2.184350014,48443.73205,91.876,31458.37,2.95532928,-2.093674268,-2.001800722,8.40E+11,1.955588416,0.119683879,52.367573,4.904139
Netherlands,NLD,2020,7525016,4937000,21415000,91.33333333,102.8632945,85.11045074,11.1135073,23.14019637,2198,825,5865.726563,2.321820021,46303.21886,92.236,33376.81,3.079289786,-31.78680983,-22.28911061,8.08E+11,-3.886083918,0.125712897,52.367573,4.904139
Netherlands,NLD,2021,7614578,5024000,21888000,92.05298013,96.14133912,88.95426178,9.98126751,21.97743909,2080,1390,6074.310547,2.308860064,48913.51899,92.572,..,..,1.482048446,-12.76903312,8.58E+11,6.191857104,0.136832899,52.367573,4.904139
Netherlands,NLD,2022,7810000,4570000,20737000,92.51968504,92.08772843,..,..,20.55433343,..,..,..,..,50546.78937,92.886,..,3.433084261,12.47217878,-1.196357498,8.95E+11,4.328918318,0.140340604,52.367573,4.904139
Netherlands,NLD,2023,..,..,..,..,86.80216152,..,..,..,..,..,..,..,50100.19137,93.179,..,..,..,..,8.96E+11,0.116008635,0.141342834,52.367573,4.904139
Norway,NOR,2009,1668231,1770923,5354554,92.08,127.5343155,73.06745148,1.516192117,19.90401183,1246,2358,5473.88623,1.716779947,73141.30734,78.815,8733.72,4.01410515,2.569253829,2.225847469,3.53E+11,-1.940364695,0.153825154,59.913868,10.752245
Norway,NOR,2010,1723355,1647400,5599286,93.39,127.6374661,72.11708069,1.430521512,20.36799167,1117,696,5444.047852,1.641199946,72804.39562,79.102,8949.95,4.311391452,6.946268485,5.018943988,3.56E+11,0.787051845,0.10906192,59.913868,10.752245
Norway,NOR,2011,1785676,1522207,5725447,93.48998265,124.9781756,71.06141663,1.032231119,21.54395857,1122,654,5533.268066,1.617140055,72660.67541,79.455,9597.54,4.961459384,2.592185044,2.053676358,3.60E+11,1.105656027,0.111616326,59.913868,10.752245
Norway,NOR,2012,1857724,1396016,5797502,94.64997805,122.6838216,71.70475769,0.793723056,21.12395813,1009,555,5583.452637,1.610530019,73661.67859,79.874,10156.04,7.730036874,5.33707954,5.440562169,3.70E+11,2.717959267,0.106402773,59.913868,10.752245
Norway,NOR,2013,1910720,1236698,5692052,95.0534,124.2100937,75.8635788,0.798798609,21.02045856,1101,648,5604.371094,1.642160058,73515.91449,80.286,10212.45,7.852182962,2.274128537,-0.260184321,3.73E+11,1.016190824,0.113839526,59.913868,10.752245
Norway,NOR,2014,1977129,1080869,5737961,96.3,128.24498,78.23973846,0.879425461,22.31527814,1106,457,5722.012207,1.703690052,74180.32387,80.692,10449.72,7.654311789,4.597290141,0.646203788,3.81E+11,2.048131999,0.100667059,59.913868,10.752245
Norway,NOR,2015,2050460,944510,5714890,96.81032569,137.8360626,79.18282318,1.079946461,22.26262901,1153,652,5929.216797,1.923499942,74809.9658,81.091,10363.98,7.83004846,5.518731128,1.873994233,3.88E+11,1.857339726,0.099027043,59.913868,10.752245
Norway,NOR,2016,2106975,807163,5729569,97.29820367,144.9716065,82.0374527,1.1117254,20.95497462,1227,833,6120.129883,2.032870054,75017.49447,81.485,11133.87,8.129934524,1.767244455,-5.032549751,3.93E+11,1.164724235,0.105136044,59.913868,10.752245
Norway,NOR,2017,2165221,686718,5719665,96.3576013,145.2648925,83.7353363,1.079880016,21.59680089,1152,908,6395.439941,2.081670046,76247.41166,81.871,11672.12,8.656912918,0.820166371,1.468742781,4.02E+11,2.463746285,0.104126918,59.913868,10.752245
Norway,NOR,2018,2205861,565316,5720892,96.49165799,142.4916422,85.38835144,0.919589336,21.11728381,1082,592,6483.525879,2.03482008,76373.62411,82.248,12044.24,8.641614263,3.274895708,-1.287964042,4.06E+11,0.828900664,0.091358805,59.913868,10.752245
Norway,NOR,2019,2260605,444600,5775830,98.00000439,149.3881322,85.76338196,1.133262291,22.49116583,957,582,6736.851563,2.135999918,76712.28713,82.616,12407.49,8.684074605,1.88072511,3.995134026,4.10E+11,1.123777874,0.081581241,59.913868,10.752245
Norway,NOR,2020,2387661,348808,5825584,94.60755647,163.5359916,87.16853333,1.379831563,22.06759317,880,564,6765.33252,2.24435997,75287.20595,82.974,13262.07,9.466179481,-3.05429055,-1.115965034,4.05E+11,-1.278171785,0.074749741,59.913868,10.752245
Norway,NOR,2021,2430354,234319,5926491,99.0000036,137.5650537,93.92430115,0.737446229,20.58508615,946,634,7227.930664,1.937980056,77812.71157,83.323,..,10.64377467,5.564305503,2.816834529,4.21E+11,3.908686777,0.095199272,59.913868,10.752245
Norway,NOR,2022,2487250,140033,6014642,98.99997764,110.7536364,..,..,23.60884591,..,..,..,..,79434.62565,83.664,..,9.165262922,4.364526164,2.421270098,4.33E+11,3.005635161,0.117453082,59.913868,10.752245
Norway,NOR,2023,..,..,..,..,126.8165102,..,..,..,..,..,..,..,78939.40477,83.995,..,..,..,..,4.36E+11,0.514118227,0.138551448,59.913868,10.752245
Poland,POL,2009,5596000,8493453,44806632,58.97,47.03886591,72.67935944,9.373496801,7.064441033,2899,241,1585.874878,0.661059976,10419.21487,61.004,23693.13,0.543238355,1.348777333,3.189445641,3.98E+11,2.832184053,0.101908993,52.229676,21.012229
Poland,POL,2010,5858498,7667085,46952111,62.32,49.12023972,76.55712128,9.625823517,7.715393449,3203,227,1672.147705,0.726189971,10755.65644,60.892,24675.84,0.687638467,2.02082582,3.897862515,4.09E+11,2.934638181,0.109836165,52.229676,21.012229
Poland,POL,2011,6972130,6852599,50160222,61.94999897,51.82490678,75.80210114,7.043526268,6.61657295,3879,244,1660.829468,0.752210021,11291.90359,60.78,25560.97,0.740115558,0.910037174,3.491590659,4.30E+11,5.042187883,0.117838618,52.229676,21.012229
Poland,POL,2012,6887676,5950896,54086209,62.30999727,50.6216443,75.03829193,7.037297789,7.809998305,4410,247,1734.56897,0.889970005,11466.41593,60.654,27660.19,0.937839642,0.32691846,1.449829858,4.36E+11,1.545221571,0.125513979,52.229676,21.012229
Poland,POL,2013,7031055,8257428,56972803,62.8492,51.90647839,73.31726837,6.736701812,8.743382989,4237,174,1850.416748,0.884829998,11571.61485,60.529,29438.53,1.1327659,-0.603960795,0.199510645,4.40E+11,0.856557081,0.144849686,52.229676,21.012229
Poland,POL,2014,7233854,9731940,56905306,66.6,52.92164283,70.2389679,7.737660301,10.06759538,3941,155,2037.378784,0.950760007,12024.60951,60.403,30848.34,1.154069847,1.248236638,3.794424199,4.57E+11,3.836958494,0.131923212,52.229676,21.012229
Poland,POL,2015,7265546,9053648,54537230,67.99698716,53.64373404,69.37319946,8.11592233,10.77441706,4676,139,2141.182373,1.004230022,12560.05142,60.278,32470.81,1.545863464,1.052165423,3.26925822,4.77E+11,4.383298635,0.172888263,52.229676,21.012229
Poland,POL,2016,7327918,8143145,53001776,73.3007041,54.71974228,69.85037994,7.139816017,10.71431925,4261,135,2288.081787,0.968209982,12936.57326,60.178,33912.65,1.687299688,2.97729098,3.776398091,4.91E+11,2.953508842,0.196632473,52.229676,21.012229
Poland,POL,2017,7633078,7412432,50458854,75.98536595,52.64450064,70.61746216,6.916851288,10.66632676,3924,117,2973.766113,1.037850022,13599.81802,60.105,33576.35,1.521281773,0.743365105,2.28708664,5.16E+11,5.140017574,0.165039706,52.229676,21.012229
Poland,POL,2018,7851422,6575246,48285544,77.54173454,52.41146745,71.02174377,6.907494055,10.39395669,4207,115,3056.767822,1.206099987,14408.38439,60.058,34972.82,1.453577232,0.404055984,3.261660831,5.47E+11,5.945208477,0.144005303,52.229676,21.012229
Poland,POL,2019,7837958,6044956,48392944,80.43590688,50.78601979,70.90650177,6.549658597,9.852015018,3887,112,3136.390381,1.323349953,15053.23237,60.037,34816.33,1.599770486,0.900247248,2.955918051,5.72E+11,4.449987879,0.140914982,52.229676,21.012229
Poland,POL,2020,8369218,5777428,49350724,83.18488715,49.79838917,70.97303772,7.216434895,9.864167339,4010,88,3238.209229,1.386080027,14774.9892,60.043,36766.63,1.677433599,0.835275787,3.194800598,5.60E+11,-2.020070734,0.14488707,52.229676,21.012229
Poland,POL,2021,8679490,5311658,50588734,85.37490906,46.25299567,70.9335022,6.780977692,9.444389074,3377,111,3534.498535,1.435850024,15863.23111,60.075,..,2.173460501,1.491165846,5.308902654,5.99E+11,6.934980384,0.158919935,52.229676,21.012229
